"ruta";"fecha";"vuelo";"dia_sem";"sem_anio";"asientos";"pasajeros";"hora_despegue";"origen";"destino";"pasajero_conexion";"pasajero_negocio";"pasajeros_noshow"
"2171";"LIMA - SAO PAULO";"2017-11-12";2553;7;45;150;147;"19:00:00";"SAO";"LIM";103;1;4
"2172";"LIMA - SAO PAULO";"2017-11-05";2553;7;44;174;173;"19:00:00";"SAO";"LIM";120;4;2
"2173";"LIMA - SAO PAULO";"2017-11-25";2553;6;47;150;136;"19:00:00";"SAO";"LIM";120;3;1
"2174";"LIMA - SAO PAULO";"2017-11-18";2553;6;46;150;130;"19:00:00";"SAO";"LIM";111;4;9
"2175";"LIMA - SAO PAULO";"2017-11-11";2553;6;45;150;134;"19:00:00";"SAO";"LIM";93;1;3
"2176";"LIMA - SAO PAULO";"2017-11-04";2553;6;44;144;141;"19:00:00";"SAO";"LIM";120;2;4
"2177";"LIMA - SAO PAULO";"2017-12-01";2553;5;48;150;125;"19:00:00";"SAO";"LIM";98;4;12
"2178";"LIMA - SAO PAULO";"2017-11-24";2553;5;47;150;136;"19:00:00";"SAO";"LIM";114;0;11
"2179";"LIMA - SAO PAULO";"2017-11-17";2553;5;46;156;133;"19:00:00";"SAO";"LIM";112;1;4
"2180";"LIMA - SAO PAULO";"2017-11-10";2553;5;45;126;116;"19:00:00";"SAO";"LIM";93;2;8
"2181";"LIMA - SAO PAULO";"2017-11-03";2553;5;44;126;124;"19:00:00";"SAO";"LIM";101;5;4
"2182";"LIMA - SAO PAULO";"2017-11-30";2553;4;48;156;133;"19:00:00";"SAO";"LIM";105;0;11
"2183";"LIMA - SAO PAULO";"2017-11-23";2553;4;47;150;137;"19:00:00";"SAO";"LIM";97;0;2
"2184";"LIMA - SAO PAULO";"2017-11-16";2553;4;46;150;144;"19:00:00";"SAO";"LIM";103;0;7
"2185";"LIMA - SAO PAULO";"2017-11-09";2553;4;45;126;117;"19:00:00";"SAO";"LIM";87;0;4
"2186";"LIMA - SAO PAULO";"2017-11-02";2553;4;44;126;121;"19:00:00";"SAO";"LIM";96;0;4
"2187";"LIMA - SAO PAULO";"2017-11-29";2553;3;48;150;135;"19:00:00";"SAO";"LIM";124;0;9
"2188";"LIMA - SAO PAULO";"2017-11-22";2553;3;47;126;123;"19:00:00";"SAO";"LIM";104;0;3
"2189";"LIMA - SAO PAULO";"2017-11-15";2553;3;46;126;119;"19:00:00";"SAO";"LIM";94;0;11
"2190";"LIMA - SAO PAULO";"2017-11-08";2553;3;45;144;122;"19:00:00";"SAO";"LIM";107;9;20
"2191";"LIMA - SAO PAULO";"2017-11-28";2553;2;48;220;147;"19:00:00";"SAO";"LIM";91;1;2
"2192";"LIMA - SAO PAULO";"2017-11-21";2553;2;47;156;140;"19:00:00";"SAO";"LIM";87;0;7
"2193";"LIMA - SAO PAULO";"2017-11-14";2553;2;46;150;140;"19:00:00";"SAO";"LIM";93;2;7
"2194";"LIMA - SAO PAULO";"2017-11-07";2553;2;45;126;128;"19:00:00";"SAO";"LIM";101;4;3
"2195";"LIMA - SAO PAULO";"2017-11-27";2553;1;48;150;143;"19:00:00";"SAO";"LIM";94;2;2
"2196";"LIMA - SAO PAULO";"2017-11-20";2553;1;47;150;145;"19:00:00";"SAO";"LIM";111;4;9
"2197";"LIMA - SAO PAULO";"2017-11-13";2553;1;46;150;141;"19:00:00";"SAO";"LIM";96;0;10
"2198";"LIMA - SAO PAULO";"2017-11-06";2553;1;45;174;157;"19:00:00";"SAO";"LIM";97;1;7
"2199";"LIMA - SAO PAULO";"2017-11-26";2554;7;47;150;140;"12:50:00";"LIM";"SAO";114;19;12
"2200";"LIMA - SAO PAULO";"2017-11-19";2554;7;46;150;137;"12:50:00";"LIM";"SAO";62;0;0
"2201";"LIMA - SAO PAULO";"2017-11-12";2554;7;45;150;110;"12:50:00";"LIM";"SAO";92;6;15
"2202";"LIMA - SAO PAULO";"2017-11-05";2554;7;44;174;131;"12:50:00";"LIM";"SAO";100;2;11
"2203";"LIMA - SAO PAULO";"2017-11-25";2554;6;47;150;126;"12:50:00";"LIM";"SAO";62;3;8
"2204";"LIMA - SAO PAULO";"2017-11-18";2554;6;46;150;149;"12:50:00";"LIM";"SAO";130;16;9
"2205";"LIMA - SAO PAULO";"2017-11-11";2554;6;45;150;111;"12:50:00";"LIM";"SAO";79;1;13
"2206";"LIMA - SAO PAULO";"2017-11-04";2554;6;44;144;128;"12:50:00";"LIM";"SAO";110;0;12
"2207";"LIMA - SAO PAULO";"2017-12-01";2554;5;48;150;125;"12:50:00";"LIM";"SAO";98;5;14
"2208";"LIMA - SAO PAULO";"2017-11-24";2554;5;47;150;105;"12:50:00";"LIM";"SAO";67;3;14
"2209";"LIMA - SAO PAULO";"2017-11-17";2554;5;46;156;111;"12:50:00";"LIM";"SAO";76;2;4
"2210";"LIMA - SAO PAULO";"2017-11-10";2554;5;45;126;109;"12:50:00";"LIM";"SAO";79;0;8
"2211";"LIMA - SAO PAULO";"2017-11-03";2554;5;44;126;77;"12:50:00";"LIM";"SAO";50;0;5
"2212";"LIMA - SAO PAULO";"2017-11-30";2554;4;48;156;125;"12:50:00";"LIM";"SAO";112;0;17
"2213";"LIMA - SAO PAULO";"2017-11-23";2554;4;47;150;122;"12:50:00";"LIM";"SAO";105;0;20
"2214";"LIMA - SAO PAULO";"2017-11-16";2554;4;46;150;137;"12:50:00";"LIM";"SAO";114;1;15
"2215";"LIMA - SAO PAULO";"2017-11-09";2554;4;45;126;96;"12:50:00";"LIM";"SAO";71;0;11
"2216";"LIMA - SAO PAULO";"2017-11-02";2554;4;44;126;121;"12:50:00";"LIM";"SAO";81;3;3
"2217";"LIMA - SAO PAULO";"2017-11-29";2554;3;48;150;87;"12:50:00";"LIM";"SAO";69;3;30
"2218";"LIMA - SAO PAULO";"2017-11-22";2554;3;47;126;87;"12:50:00";"LIM";"SAO";59;0;27
"2219";"LIMA - SAO PAULO";"2017-11-15";2554;3;46;126;97;"12:50:00";"LIM";"SAO";73;3;4
"2220";"LIMA - SAO PAULO";"2017-11-08";2554;3;45;126;102;"12:50:00";"LIM";"SAO";71;2;26
"2221";"LIMA - SAO PAULO";"2017-11-28";2554;2;48;220;79;"12:50:00";"LIM";"SAO";61;4;27
"2222";"LIMA - SAO PAULO";"2017-11-21";2554;2;47;156;105;"12:50:00";"LIM";"SAO";88;1;22
"2223";"LIMA - SAO PAULO";"2017-11-14";2554;2;46;150;107;"12:50:00";"LIM";"SAO";80;2;24
"2224";"LIMA - SAO PAULO";"2017-11-07";2554;2;45;126;99;"12:50:00";"LIM";"SAO";84;2;11
"2225";"LIMA - SAO PAULO";"2017-11-27";2554;1;48;150;133;"12:50:00";"LIM";"SAO";105;3;6
"2226";"LIMA - SAO PAULO";"2017-11-20";2554;1;47;150;145;"12:50:00";"LIM";"SAO";122;3;9
"2227";"LIMA - SAO PAULO";"2017-11-13";2554;1;46;150;149;"12:50:00";"LIM";"SAO";103;2;9
"2228";"LIMA - SAO PAULO";"2017-11-06";2554;1;45;174;152;"12:50:00";"LIM";"SAO";89;8;5
"2229";"LIMA - SAO PAULO";"2017-11-26";2607;7;47;126;115;"13:15:00";"SAO";"LIM";74;0;6
"2230";"LIMA - SAO PAULO";"2017-11-19";2607;7;46;156;123;"13:15:00";"SAO";"LIM";76;1;2
"2231";"LIMA - SAO PAULO";"2017-11-12";2607;7;45;126;123;"13:15:00";"SAO";"LIM";89;1;7
"2232";"LIMA - SAO PAULO";"2017-11-05";2607;7;44;220;147;"13:15:00";"SAO";"LIM";85;16;3
"2233";"LIMA - SAO PAULO";"2017-11-25";2607;6;47;126;125;"13:15:00";"SAO";"LIM";103;0;5
"2234";"LIMA - SAO PAULO";"2017-11-18";2607;6;46;126;116;"13:15:00";"SAO";"LIM";94;1;11
"2235";"LIMA - SAO PAULO";"2017-11-11";2607;6;45;150;119;"13:15:00";"SAO";"LIM";95;6;3
"2236";"LIMA - SAO PAULO";"2017-11-04";2607;6;44;126;119;"13:15:00";"SAO";"LIM";85;2;2
"2237";"LIMA - SAO PAULO";"2017-12-01";2607;5;48;150;144;"13:15:00";"SAO";"LIM";98;5;8
"2238";"LIMA - SAO PAULO";"2017-11-24";2607;5;47;150;128;"13:15:00";"SAO";"LIM";86;0;14
"2239";"LIMA - SAO PAULO";"2017-11-17";2607;5;46;156;117;"13:15:00";"SAO";"LIM";69;4;7
"2240";"LIMA - SAO PAULO";"2017-11-10";2607;5;45;150;134;"13:15:00";"SAO";"LIM";90;0;14
"2241";"LIMA - SAO PAULO";"2017-11-03";2607;5;44;150;143;"13:15:00";"SAO";"LIM";113;0;6
"2242";"LIMA - SAO PAULO";"2017-11-30";2607;4;48;220;123;"13:15:00";"SAO";"LIM";110;3;9
"2243";"LIMA - SAO PAULO";"2017-11-23";2607;4;47;220;118;"13:15:00";"SAO";"LIM";98;0;6
"2244";"LIMA - SAO PAULO";"2017-11-16";2607;4;46;150;127;"13:15:00";"SAO";"LIM";90;3;13
"2245";"LIMA - SAO PAULO";"2017-11-09";2607;4;45;150;151;"13:15:00";"SAO";"LIM";123;0;3
"2246";"LIMA - SAO PAULO";"2017-11-02";2607;4;44;220;133;"13:15:00";"SAO";"LIM";113;0;7
"2247";"LIMA - SAO PAULO";"2017-11-29";2607;3;48;150;147;"13:15:00";"SAO";"LIM";127;0;9
"2248";"LIMA - SAO PAULO";"2017-11-22";2607;3;47;150;142;"13:15:00";"SAO";"LIM";121;0;4
"2249";"LIMA - SAO PAULO";"2017-11-15";2607;3;46;220;151;"13:15:00";"SAO";"LIM";120;1;3
"2250";"LIMA - SAO PAULO";"2017-11-08";2607;3;45;220;156;"13:15:00";"SAO";"LIM";116;1;9
"2251";"LIMA - SAO PAULO";"2017-11-28";2607;2;48;150;143;"13:15:00";"SAO";"LIM";117;3;5
"2252";"LIMA - SAO PAULO";"2017-11-21";2607;2;47;220;142;"13:15:00";"SAO";"LIM";118;0;17
"2253";"LIMA - SAO PAULO";"2017-11-14";2607;2;46;150;150;"13:15:00";"SAO";"LIM";127;0;5
"2254";"LIMA - SAO PAULO";"2017-11-07";2607;2;45;150;146;"13:15:00";"SAO";"LIM";111;0;7
"2255";"LIMA - SAO PAULO";"2017-11-27";2607;1;48;156;126;"13:15:00";"SAO";"LIM";107;0;2
"2256";"LIMA - SAO PAULO";"2017-11-20";2607;1;47;126;132;"13:15:00";"SAO";"LIM";96;2;1
"2257";"LIMA - SAO PAULO";"2017-11-13";2607;1;46;126;120;"13:15:00";"SAO";"LIM";76;0;8
"2258";"LIMA - SAO PAULO";"2017-11-06";2607;1;45;220;128;"13:15:00";"SAO";"LIM";86;11;5
"2259";"LIMA - SAO PAULO";"2017-11-26";2608;7;47;126;96;"08:29:00";"LIM";"SAO";63;15;5
"2260";"LIMA - SAO PAULO";"2017-11-19";2608;7;46;156;73;"08:29:00";"LIM";"SAO";47;2;2
"2261";"LIMA - SAO PAULO";"2017-11-12";2608;7;45;126;67;"08:29:00";"LIM";"SAO";45;0;9
"2262";"LIMA - SAO PAULO";"2017-11-05";2608;7;44;220;84;"08:29:00";"LIM";"SAO";59;1;12
"2263";"LIMA - SAO PAULO";"2017-11-25";2608;6;47;126;102;"08:29:00";"LIM";"SAO";89;0;8
"2264";"LIMA - SAO PAULO";"2017-11-18";2608;6;46;126;92;"08:29:00";"LIM";"SAO";83;3;13
"2265";"LIMA - SAO PAULO";"2017-11-11";2608;6;45;150;85;"08:29:00";"LIM";"SAO";77;1;19
"2266";"LIMA - SAO PAULO";"2017-11-04";2608;6;44;126;111;"08:29:00";"LIM";"SAO";103;0;8
"2267";"LIMA - SAO PAULO";"2017-12-01";2608;5;48;150;122;"08:29:00";"LIM";"SAO";94;0;11
"2268";"LIMA - SAO PAULO";"2017-11-24";2608;5;47;150;121;"08:29:00";"LIM";"SAO";90;3;7
"2269";"LIMA - SAO PAULO";"2017-11-17";2608;5;46;156;127;"08:29:00";"LIM";"SAO";110;0;4
"2270";"LIMA - SAO PAULO";"2017-11-10";2608;5;45;150;130;"08:29:00";"LIM";"SAO";102;0;12
"2271";"LIMA - SAO PAULO";"2017-11-03";2608;5;44;150;121;"08:29:00";"LIM";"SAO";80;4;7
"2272";"LIMA - SAO PAULO";"2017-11-30";2608;4;48;220;93;"08:29:00";"LIM";"SAO";84;1;20
"2273";"LIMA - SAO PAULO";"2017-11-23";2608;4;47;220;108;"08:29:00";"LIM";"SAO";97;0;14
"2274";"LIMA - SAO PAULO";"2017-11-16";2608;4;46;150;119;"08:29:00";"LIM";"SAO";104;1;15
"2275";"LIMA - SAO PAULO";"2017-11-09";2608;4;45;150;109;"08:29:00";"LIM";"SAO";87;0;20
"2276";"LIMA - SAO PAULO";"2017-11-02";2608;4;44;220;112;"08:29:00";"LIM";"SAO";74;5;5
"2277";"LIMA - SAO PAULO";"2017-11-29";2608;3;48;150;124;"08:29:00";"LIM";"SAO";107;3;11
"2278";"LIMA - SAO PAULO";"2017-11-22";2608;3;47;150;103;"08:29:00";"LIM";"SAO";81;0;2
"2279";"LIMA - SAO PAULO";"2017-11-15";2608;3;46;220;106;"08:29:00";"LIM";"SAO";90;2;9
"2280";"LIMA - SAO PAULO";"2017-11-08";2608;3;45;220;115;"08:29:00";"LIM";"SAO";74;2;14
"2281";"LIMA - SAO PAULO";"2017-11-28";2608;2;48;150;78;"08:29:00";"LIM";"SAO";50;3;7
"2282";"LIMA - SAO PAULO";"2017-11-21";2608;2;47;220;88;"08:29:00";"LIM";"SAO";70;2;39
"2283";"LIMA - SAO PAULO";"2017-11-14";2608;2;46;150;90;"08:29:00";"LIM";"SAO";56;8;16
"2284";"LIMA - SAO PAULO";"2017-11-07";2608;2;45;150;86;"08:29:00";"LIM";"SAO";62;0;7
"2285";"LIMA - SAO PAULO";"2017-11-27";2608;1;48;156;130;"08:29:00";"LIM";"SAO";116;4;11
"2286";"LIMA - SAO PAULO";"2017-11-20";2608;1;47;126;119;"08:29:00";"LIM";"SAO";90;0;9
"2287";"LIMA - SAO PAULO";"2017-11-13";2608;1;46;126;115;"08:29:00";"LIM";"SAO";100;0;14
"2288";"LIMA - SAO PAULO";"2017-11-06";2608;1;45;220;127;"08:29:00";"LIM";"SAO";95;10;11
"2289";"LIMA - SAO PAULO";"2017-10-29";2553;7;43;168;164;"18:59:00";"SAO";"LIM";140;0;2
"2290";"LIMA - SAO PAULO";"2017-10-22";2553;7;42;156;158;"18:59:00";"SAO";"LIM";146;4;6
"2291";"LIMA - SAO PAULO";"2017-10-15";2553;7;41;174;172;"18:59:00";"SAO";"LIM";142;5;4
"2292";"LIMA - SAO PAULO";"2017-10-08";2553;7;40;168;152;"18:59:00";"SAO";"LIM";132;1;1
"2293";"LIMA - SAO PAULO";"2017-10-28";2553;6;43;150;148;"18:59:00";"SAO";"LIM";119;0;1
"2294";"LIMA - SAO PAULO";"2017-10-21";2553;6;42;150;139;"18:59:00";"SAO";"LIM";124;6;2
"2295";"LIMA - SAO PAULO";"2017-10-14";2553;6;41;220;137;"18:59:00";"SAO";"LIM";121;1;1
"2296";"LIMA - SAO PAULO";"2017-10-07";2553;6;40;168;156;"18:59:00";"SAO";"LIM";131;2;4
"2297";"LIMA - SAO PAULO";"2017-10-27";2553;5;43;150;150;"18:59:00";"SAO";"LIM";129;5;4
"2298";"LIMA - SAO PAULO";"2017-10-20";2553;5;42;150;154;"18:59:00";"SAO";"LIM";116;4;3
"2299";"LIMA - SAO PAULO";"2017-10-13";2553;5;41;156;150;"18:59:00";"SAO";"LIM";125;3;1
"2300";"LIMA - SAO PAULO";"2017-10-06";2553;5;40;150;156;"18:59:00";"SAO";"LIM";115;3;3
"2301";"LIMA - SAO PAULO";"2017-10-26";2553;4;43;150;144;"18:59:00";"SAO";"LIM";117;2;5
"2302";"LIMA - SAO PAULO";"2017-10-19";2553;4;42;150;116;"18:59:00";"SAO";"LIM";88;5;6
"2303";"LIMA - SAO PAULO";"2017-10-12";2553;4;41;220;180;"18:59:00";"SAO";"LIM";149;5;2
"2304";"LIMA - SAO PAULO";"2017-10-05";2553;4;40;168;160;"18:59:00";"SAO";"LIM";121;5;6
"2305";"LIMA - SAO PAULO";"2017-11-01";2553;3;44;150;138;"18:59:00";"SAO";"LIM";95;1;15
"2306";"LIMA - SAO PAULO";"2017-10-25";2553;3;43;150;139;"18:59:00";"SAO";"LIM";105;10;11
"2307";"LIMA - SAO PAULO";"2017-10-18";2553;3;42;150;94;"18:59:00";"SAO";"LIM";70;7;12
"2308";"LIMA - SAO PAULO";"2017-10-11";2553;3;41;150;136;"18:59:00";"SAO";"LIM";108;7;16
"2309";"LIMA - SAO PAULO";"2017-10-04";2553;3;40;150;146;"18:59:00";"SAO";"LIM";112;8;4
"2310";"LIMA - SAO PAULO";"2017-10-31";2553;2;44;174;124;"18:59:00";"SAO";"LIM";103;2;6
"2311";"LIMA - SAO PAULO";"2017-10-24";2553;2;43;150;131;"18:59:00";"SAO";"LIM";104;9;3
"2312";"LIMA - SAO PAULO";"2017-10-17";2553;2;42;150;113;"18:59:00";"SAO";"LIM";87;2;3
"2313";"LIMA - SAO PAULO";"2017-10-10";2553;2;41;150;148;"18:59:00";"SAO";"LIM";103;2;2
"2314";"LIMA - SAO PAULO";"2017-10-03";2553;2;40;156;136;"18:59:00";"SAO";"LIM";91;4;6
"2315";"LIMA - SAO PAULO";"2017-10-30";2553;1;44;220;156;"18:59:00";"SAO";"LIM";121;0;4
"2316";"LIMA - SAO PAULO";"2017-10-23";2553;1;43;150;142;"18:59:00";"SAO";"LIM";118;5;5
"2317";"LIMA - SAO PAULO";"2017-10-16";2553;1;42;150;146;"18:59:00";"SAO";"LIM";106;0;3
"2318";"LIMA - SAO PAULO";"2017-10-09";2553;1;41;150;145;"18:59:00";"SAO";"LIM";101;1;9
"2319";"LIMA - SAO PAULO";"2017-10-02";2553;1;40;150;143;"18:59:00";"SAO";"LIM";110;2;9
"2320";"LIMA - SAO PAULO";"2017-10-29";2554;7;43;168;157;"12:50:00";"LIM";"SAO";108;7;13
"2321";"LIMA - SAO PAULO";"2017-10-22";2554;7;42;156;155;"12:50:00";"LIM";"SAO";106;5;8
"2322";"LIMA - SAO PAULO";"2017-10-15";2554;7;41;174;171;"12:50:00";"LIM";"SAO";101;14;2
"2323";"LIMA - SAO PAULO";"2017-10-08";2554;7;40;168;157;"12:50:00";"LIM";"SAO";117;2;3
"2324";"LIMA - SAO PAULO";"2017-10-28";2554;6;43;150;123;"12:50:00";"LIM";"SAO";90;4;22
"2325";"LIMA - SAO PAULO";"2017-10-21";2554;6;42;150;125;"12:50:00";"LIM";"SAO";93;8;28
"2326";"LIMA - SAO PAULO";"2017-10-14";2554;6;41;220;171;"12:50:00";"LIM";"SAO";123;9;0
"2327";"LIMA - SAO PAULO";"2017-10-07";2554;6;40;168;168;"12:50:00";"LIM";"SAO";125;3;4
"2328";"LIMA - SAO PAULO";"2017-10-27";2554;5;43;150;111;"12:50:00";"LIM";"SAO";68;0;11
"2329";"LIMA - SAO PAULO";"2017-10-20";2554;5;42;150;106;"12:50:00";"LIM";"SAO";82;3;13
"2330";"LIMA - SAO PAULO";"2017-10-13";2554;5;41;156;126;"12:50:00";"LIM";"SAO";101;2;4
"2331";"LIMA - SAO PAULO";"2017-10-06";2554;5;40;150;79;"12:50:00";"LIM";"SAO";50;0;10
"2332";"LIMA - SAO PAULO";"2017-10-26";2554;4;43;150;112;"12:50:00";"LIM";"SAO";88;2;14
"2333";"LIMA - SAO PAULO";"2017-10-19";2554;4;42;150;132;"12:50:00";"LIM";"SAO";116;0;9
"2334";"LIMA - SAO PAULO";"2017-10-12";2554;4;41;220;100;"12:50:00";"LIM";"SAO";79;3;14
"2335";"LIMA - SAO PAULO";"2017-10-05";2554;4;40;168;129;"12:50:00";"LIM";"SAO";113;3;15
"2336";"LIMA - SAO PAULO";"2017-11-01";2554;3;44;150;134;"12:50:00";"LIM";"SAO";84;6;10
"2337";"LIMA - SAO PAULO";"2017-10-25";2554;3;43;150;129;"12:50:00";"LIM";"SAO";81;5;13
"2338";"LIMA - SAO PAULO";"2017-10-18";2554;3;42;150;138;"12:50:00";"LIM";"SAO";92;4;12
"2339";"LIMA - SAO PAULO";"2017-10-11";2554;3;41;150;90;"12:50:00";"LIM";"SAO";71;2;29
"2340";"LIMA - SAO PAULO";"2017-10-04";2554;3;40;150;100;"12:50:00";"LIM";"SAO";70;3;12
"2341";"LIMA - SAO PAULO";"2017-10-31";2554;2;44;174;93;"12:50:00";"LIM";"SAO";66;5;44
"2342";"LIMA - SAO PAULO";"2017-10-24";2554;2;43;150;166;"12:50:00";"LIM";"SAO";131;27;11
"2343";"LIMA - SAO PAULO";"2017-10-17";2554;2;42;150;146;"12:50:00";"LIM";"SAO";102;2;9
"2344";"LIMA - SAO PAULO";"2017-10-10";2554;2;41;150;127;"12:50:00";"LIM";"SAO";103;6;12
"2345";"LIMA - SAO PAULO";"2017-10-03";2554;2;40;156;128;"12:50:00";"LIM";"SAO";94;5;29
"2346";"LIMA - SAO PAULO";"2017-10-30";2554;1;44;220;147;"12:50:00";"LIM";"SAO";111;0;18
"2347";"LIMA - SAO PAULO";"2017-10-23";2554;1;43;150;139;"12:50:00";"LIM";"SAO";111;3;7
"2348";"LIMA - SAO PAULO";"2017-10-16";2554;1;42;150;135;"12:50:00";"LIM";"SAO";70;3;7
"2349";"LIMA - SAO PAULO";"2017-10-09";2554;1;41;150;104;"12:50:00";"LIM";"SAO";82;6;11
"2350";"LIMA - SAO PAULO";"2017-10-02";2554;1;40;150;125;"12:50:00";"LIM";"SAO";81;1;26
"2351";"LIMA - SAO PAULO";"2017-10-29";2607;7;43;220;162;"13:15:00";"SAO";"LIM";68;3;3
"2352";"LIMA - SAO PAULO";"2017-10-22";2607;7;42;168;165;"13:00:00";"SAO";"LIM";110;2;6
"2353";"LIMA - SAO PAULO";"2017-10-15";2607;7;41;174;170;"13:00:00";"SAO";"LIM";109;6;2
"2354";"LIMA - SAO PAULO";"2017-10-08";2607;7;40;168;142;"13:00:00";"SAO";"LIM";102;6;1
"2355";"LIMA - SAO PAULO";"2017-10-28";2607;6;43;220;169;"13:00:00";"SAO";"LIM";124;5;6
"2356";"LIMA - SAO PAULO";"2017-10-21";2607;6;42;168;153;"13:00:00";"SAO";"LIM";112;2;14
"2357";"LIMA - SAO PAULO";"2017-10-14";2607;6;41;174;162;"13:00:00";"SAO";"LIM";111;4;1
"2358";"LIMA - SAO PAULO";"2017-10-07";2607;6;40;168;161;"13:00:00";"SAO";"LIM";79;3;8
"2359";"LIMA - SAO PAULO";"2017-10-27";2607;5;43;174;160;"13:00:00";"SAO";"LIM";130;3;9
"2360";"LIMA - SAO PAULO";"2017-10-20";2607;5;42;220;172;"13:00:00";"SAO";"LIM";125;5;3
"2361";"LIMA - SAO PAULO";"2017-10-13";2607;5;41;220;161;"13:00:00";"SAO";"LIM";110;1;6
"2362";"LIMA - SAO PAULO";"2017-10-06";2607;5;40;168;141;"13:00:00";"SAO";"LIM";96;3;12
"2363";"LIMA - SAO PAULO";"2017-10-26";2607;4;43;174;141;"13:00:00";"SAO";"LIM";112;3;17
"2364";"LIMA - SAO PAULO";"2017-10-19";2607;4;42;168;140;"13:00:00";"SAO";"LIM";98;2;2
"2365";"LIMA - SAO PAULO";"2017-10-12";2607;4;41;168;161;"13:00:00";"SAO";"LIM";79;1;0
"2366";"LIMA - SAO PAULO";"2017-10-05";2607;4;40;168;159;"13:00:00";"SAO";"LIM";119;8;8
"2367";"LIMA - SAO PAULO";"2017-11-01";2607;3;44;220;130;"13:15:00";"SAO";"LIM";102;1;8
"2368";"LIMA - SAO PAULO";"2017-10-25";2607;3;43;126;126;"13:00:00";"SAO";"LIM";92;6;0
"2369";"LIMA - SAO PAULO";"2017-10-18";2607;3;42;220;147;"13:00:00";"SAO";"LIM";117;4;7
"2370";"LIMA - SAO PAULO";"2017-10-11";2607;3;41;126;119;"13:00:00";"SAO";"LIM";72;3;3
"2371";"LIMA - SAO PAULO";"2017-10-04";2607;3;40;168;161;"13:00:00";"SAO";"LIM";111;6;7
"2372";"LIMA - SAO PAULO";"2017-10-31";2607;2;44;220;146;"13:15:00";"SAO";"LIM";131;0;10
"2373";"LIMA - SAO PAULO";"2017-10-24";2607;2;43;150;99;"13:00:00";"SAO";"LIM";73;0;2
"2374";"LIMA - SAO PAULO";"2017-10-17";2607;2;42;220;138;"13:00:00";"SAO";"LIM";98;0;5
"2375";"LIMA - SAO PAULO";"2017-10-10";2607;2;41;150;135;"13:00:00";"SAO";"LIM";97;4;8
"2376";"LIMA - SAO PAULO";"2017-10-03";2607;2;40;156;122;"13:00:00";"SAO";"LIM";89;2;11
"2377";"LIMA - SAO PAULO";"2017-10-30";2607;1;44;174;170;"13:15:00";"SAO";"LIM";140;4;8
"2378";"LIMA - SAO PAULO";"2017-10-23";2607;1;43;174;150;"13:00:00";"SAO";"LIM";99;1;0
"2379";"LIMA - SAO PAULO";"2017-10-16";2607;1;42;220;152;"13:00:00";"SAO";"LIM";78;0;8
"2380";"LIMA - SAO PAULO";"2017-10-09";2607;1;41;174;164;"13:00:00";"SAO";"LIM";76;9;3
"2381";"LIMA - SAO PAULO";"2017-10-02";2607;1;40;174;125;"13:00:00";"SAO";"LIM";73;3;7
"2382";"LIMA - SAO PAULO";"2017-10-29";2608;7;43;220;162;"08:25:00";"LIM";"SAO";123;8;5
"2383";"LIMA - SAO PAULO";"2017-10-22";2608;7;42;168;146;"08:25:00";"LIM";"SAO";96;8;3
"2384";"LIMA - SAO PAULO";"2017-10-15";2608;7;41;174;165;"08:25:00";"LIM";"SAO";140;0;7
"2385";"LIMA - SAO PAULO";"2017-10-08";2608;7;40;168;165;"08:25:00";"LIM";"SAO";135;0;3
"2386";"LIMA - SAO PAULO";"2017-10-28";2608;6;43;220;159;"08:25:00";"LIM";"SAO";137;6;20
"2387";"LIMA - SAO PAULO";"2017-10-21";2608;6;42;168;139;"08:25:00";"LIM";"SAO";105;2;23
"2388";"LIMA - SAO PAULO";"2017-10-14";2608;6;41;168;153;"08:25:00";"LIM";"SAO";104;3;11
"2389";"LIMA - SAO PAULO";"2017-10-07";2608;6;40;168;158;"08:25:00";"LIM";"SAO";79;2;4
"2390";"LIMA - SAO PAULO";"2017-10-27";2608;5;43;174;119;"08:25:00";"LIM";"SAO";79;1;12
"2391";"LIMA - SAO PAULO";"2017-10-20";2608;5;42;220;131;"08:25:00";"LIM";"SAO";100;1;1
"2392";"LIMA - SAO PAULO";"2017-10-13";2608;5;41;220;92;"08:25:00";"LIM";"SAO";66;4;4
"2393";"LIMA - SAO PAULO";"2017-10-06";2608;5;40;168;142;"08:25:00";"LIM";"SAO";97;17;9
"2394";"LIMA - SAO PAULO";"2017-10-26";2608;4;43;174;134;"08:25:00";"LIM";"SAO";102;8;27
"2395";"LIMA - SAO PAULO";"2017-10-19";2608;4;42;168;149;"08:25:00";"LIM";"SAO";120;7;24
"2396";"LIMA - SAO PAULO";"2017-10-12";2608;4;41;168;160;"08:25:00";"LIM";"SAO";112;4;6
"2397";"LIMA - SAO PAULO";"2017-10-05";2608;4;40;168;128;"08:25:00";"LIM";"SAO";108;0;16
"2398";"LIMA - SAO PAULO";"2017-11-01";2608;3;44;220;148;"08:29:00";"LIM";"SAO";115;5;3
"2399";"LIMA - SAO PAULO";"2017-10-25";2608;3;43;126;103;"08:25:00";"LIM";"SAO";63;3;11
"2400";"LIMA - SAO PAULO";"2017-10-18";2608;3;42;220;174;"08:25:00";"LIM";"SAO";132;11;7
"2401";"LIMA - SAO PAULO";"2017-10-11";2608;3;41;126;125;"08:25:00";"LIM";"SAO";102;1;10
